,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_thumbnail,pagemap.cse_image
0,customsearch#result,Thông báo mới,Thông báo mới,https://www.mpi.gov.vn/portal/Pages/Thong-bao-moi-825.aspx,www.mpi.gov.vn,... 2024 14/05/2024 | 16:59:00. Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ tuyển dụng công chức năm 2023 13/05/2024 | 15:34:00. Thông báo triệu tập thí sinh xét ...,... <b>2024</b> 14/05/<b>2024</b> | 16:59:00. Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ <b>tuyển dụng</b> công chức năm 2023 13/05/<b>2024</b> | 15:34:00. Thông báo triệu tập thí sinh xét&nbsp;...,https://www.mpi.gov.vn/portal/Pages/Thong-bao-moi-825.aspx,https://www.mpi.gov.vn/portal/Pages/Thong-bao-moi-825.aspx,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
1,customsearch#result,Thông báo về việc tuyển dụng công chức năm 2023 của Bộ Kế ...,Thông báo về việc <b>tuyển dụng</b> công chức năm 2023 của Bộ Kế ...,https://www.mpi.gov.vn/portal/Pages/2023-12-12/Thong-bao-ve-viec-tuyen-dung-cong-chuc-nam-2023-cuhdz404.aspx,www.mpi.gov.vn,"Dec 12, 2023 ... Ghi rõ nguồn ""Cổng thông tin điện tử Bộ Kế hoạch và Đầu tư (www.mpi.gov.vn)"" khi trích dẫn lại tin từ địa chỉ này.","Dec 12, 2023 <b>...</b> Ghi rõ nguồn &quot;Cổng thông tin điện tử Bộ Kế hoạch và Đầu tư (www.mpi.gov.vn)&quot; khi trích dẫn lại tin từ địa chỉ này.",https://www.mpi.gov.vn/.../Thong-bao-ve-viec-tuyen-dung-cong-chuc-na...,https://www.mpi.gov.vn/.../Thong-bao-ve-viec-tuyen-dung-cong-chuc-na...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
2,customsearch#result,Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định ...,Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định ...,https://mpi.gov.vn/portal/Pages/2024-4-9/Bo-truong-Nguyen-Chi-Dung-tham-du-Le-cong-bo-va-tr54znyj.aspx,mpi.gov.vn,"Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định tuyển dụng công chức năm 2023. Ngày 09/04/2024 - 16:26:00| lượt xem: 113. Ngày 09/4, tại trụ ...","Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định <b>tuyển dụng</b> công chức năm 2023. Ngày 09/04/<b>2024</b> - 16:26:00| lượt xem: 113. Ngày 09/4, tại trụ&nbsp;...",https://mpi.gov.vn/.../2024.../Bo-truong-Nguyen-Chi-Dung-tham-du-Le-co...,https://mpi.gov.vn/.../<b>2024</b>.../Bo-truong-Nguyen-Chi-Dung-tham-du-Le-co...,"[{'og:image': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-04-09/162730244.JPG', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFujMXDs1aabpq334idMAwZhvI4HOaZe85hFLt4euisiIjbxYO-pF9qdcX&s', 'width': '275', 'height': '183'}]",[{'src': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-04-09/162730244.JPG'}]
3,customsearch#result,Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ tuyển dụng công chức ...,Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ <b>tuyển dụng</b> công chức ...,https://www.mpi.gov.vn/portal/Pages/2024-5-13/Thong-bao-to-chuc-thi-phong-van-Vong-2-ky-tuyen-duk9tvbr.aspx,www.mpi.gov.vn,"May 13, 2024 ... Thông báo số 38/TB-HĐXTCC ngày 13/5/2024 của Hội đồng xét tuyển công chức năm 2023 của Bộ Kế hoạch và Đầu tư. Nội dung chi tiết xem file đính ...","May 13, 2024 <b>...</b> Thông báo số 38/TB-HĐXTCC ngày 13/5/<b>2024</b> của Hội đồng xét <b>tuyển</b> công chức năm 2023 của Bộ Kế hoạch và Đầu tư. Nội dung chi tiết xem file đính&nbsp;...",https://www.mpi.gov.vn/.../2024.../Thong-bao-to-chuc-thi-phong-van-Von...,https://www.mpi.gov.vn/.../<b>2024</b>.../Thong-bao-to-chuc-thi-phong-van-Von...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
4,customsearch#result,Quyết định phê duyệt kết quả xét tuyển và danh sách người trúng ...,Quyết định phê duyệt kết quả xét <b>tuyển</b> và danh sách người trúng ...,https://www.mpi.gov.vn/portal/Pages/2024-5-24/Quyet-dinh-phe-duyet-ket-qua-xet-tuyen-va-danh-sacg6fm9h.aspx,www.mpi.gov.vn,Quyết định phê duyệt kết quả xét tuyển và danh sách người trúng tuyển kỳ tuyển dụng công chức năm 2023 của Bộ Kế hoạch và Đầu tư (Xem tin ảnh) (Xem tin ...,Quyết định phê duyệt kết quả xét tuyển và danh sách người trúng tuyển kỳ <b>tuyển dụng</b> công chức năm 2023 của Bộ Kế hoạch và Đầu tư (Xem tin ảnh) (Xem tin&nbsp;...,https://www.mpi.gov.vn/.../2024.../Quyet-dinh-phe-duyet-ket-qua-xet-tuye...,https://www.mpi.gov.vn/.../<b>2024</b>.../Quyet-dinh-phe-duyet-ket-qua-xet-tuye...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
5,customsearch#result,Thông báo Kết quả xét tuyển vòng 2 và Danh sách trúng tuyển kỳ ...,Thông báo Kết quả xét <b>tuyển</b> vòng 2 và Danh sách trúng <b>tuyển</b> kỳ ...,https://www.mpi.gov.vn/portal/Pages/2024-5-24/Thong-bao-Ket-qua-xet-tuyen-vong-2-va-Danh-sach-tr8upwct.aspx,www.mpi.gov.vn,Thông báo Kết quả xét tuyển vòng 2 và Danh sách trúng tuyển kỳ tuyển dụng công chức Bộ Kế hoạch và Đầu tư năm 2023 (Xem tin ảnh) (Xem tin video). Ngày 24/05 ...,Thông báo Kết quả xét tuyển vòng 2 và Danh sách trúng tuyển kỳ <b>tuyển dụng</b> công chức Bộ Kế hoạch và Đầu tư năm 2023 (Xem tin ảnh) (Xem tin video). Ngày 24/05&nbsp;...,https://www.mpi.gov.vn/.../2024.../Thong-bao-Ket-qua-xet-tuyen-vong-2-...,https://www.mpi.gov.vn/.../<b>2024</b>.../Thong-bao-Ket-qua-xet-tuyen-vong-2-...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
6,customsearch#result,Thông báo nội dung và tài liệu ôn tập vòng 2 Kỳ tuyển dụng công ...,Thông báo nội dung và tài liệu ôn tập vòng 2 Kỳ <b>tuyển dụng</b> công ...,https://www.mpi.gov.vn/portal/Pages/2024-5-11/Thong-bao-noi-dung-va-tai-lieu-on-tap-vong-2-Ky-tuk3lxur.aspx,www.mpi.gov.vn,"May 10, 2024 ... Thông báo số 36/TB-HĐXTCC ngày 10/5/2024 của Hội đồng xét tuyển công chức năm 2023 của Bộ Kế hoạch và Đầu tư. Bộ Kế hoạch và Đầu tư ...","May 10, 2024 <b>...</b> Thông báo số 36/TB-HĐXTCC ngày 10/5/<b>2024</b> của Hội đồng xét <b>tuyển</b> công chức năm 2023 của Bộ Kế hoạch và Đầu tư. Bộ Kế hoạch và Đầu tư&nbsp;...",https://www.mpi.gov.vn/.../2024.../Thong-bao-noi-dung-va-tai-lieu-on-tap-...,https://www.mpi.gov.vn/.../<b>2024</b>.../Thong-bao-noi-dung-va-tai-lieu-on-tap-...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]",,
7,customsearch#result,Bộ trưởng Nguyễn Chí Dũng tiếp Quốc vụ khanh Bộ Tư pháp Ai-len,Bộ trưởng Nguyễn Chí Dũng tiếp Quốc vụ khanh Bộ Tư pháp Ai-len,https://www.mpi.gov.vn/portal/Pages/2024-3-15/-Bo-truong-Nguyen-Chi-Dung-tiep-Quoc-vu-khanh-Bo-Tczxkwn.aspx,www.mpi.gov.vn,"Mar 15, 2024 ... 09/04/2024 | 16:26:00. Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định tuyển dụng công chức năm 2023. 05/04/2024 | 17:15:00.","Mar 15, 2024 <b>...</b> 09/04/<b>2024</b> | 16:26:00. Bộ trưởng Nguyễn Chí Dũng tham dự Lễ công bố và trao quyết định <b>tuyển dụng</b> công chức năm 2023. 05/04/<b>2024</b> | 17:15:00.",https://www.mpi.gov.vn/.../2024.../-Bo-truong-Nguyen-Chi-Dung-tiep-Quo...,https://www.mpi.gov.vn/.../<b>2024</b>.../-Bo-truong-Nguyen-Chi-Dung-tiep-Quo...,"[{'og:image': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-03-15/092851619.JPG', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFiVnjzH_9Tbez7CA3tok-DVAcCYqbH22XtTKa-qmzgTYYF67vNMkoPP8U&s', 'width': '275', 'height': '183'}]",[{'src': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-03-15/092851619.JPG'}]
8,customsearch#result,Cổng thông tin điện tử Bộ Kế hoạch và Đầu tư,Cổng thông tin điện tử Bộ Kế hoạch và Đầu tư,https://www.mpi.gov.vn/?source=condo%25252525252520tiddoi&medium=affiliate&medium=affiliate&campaign=digitalteam_weblink_00-00-03-000&campaign=digitalteam_weblink_00-00-03-000&content=broad&content=broad&affiliateid=1737-0028%2525252525252F%2525252525253Fsource%2525252525253Dcondo%25252525252520tiddoi&affiliateid=1737-0028&sort=1&condo=1.html,www.mpi.gov.vn,... 2024 (14/05/2024). Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ tuyển dụng công chức năm 2023 (13/05/2024). Xem tiếp · Hệ thống thông tin giải quyết thủ tục hành ...,... <b>2024</b> (14/05/<b>2024</b>). Thông báo tổ chức thi phỏng vấn Vòng 2 kỳ <b>tuyển dụng</b> công chức năm 2023 (13/05/<b>2024</b>). Xem tiếp &middot; Hệ thống thông tin giải quyết thủ tục hành&nbsp;...,https://www.mpi.gov.vn/?...00...,https://www.mpi.gov.vn/?...00...,"[{'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4m5HCpwerh-3XVnjgMvP8bWkKLmmuCnepsBk5hv_Q5FgYkAgnUDFxcYdi&s', 'width': '268', 'height': '188'}]",[{'src': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-07-08/113557606.PNG'}]
9,customsearch#result,Hội nghị Thủ tướng Chính phủ gặp mặt cộng đồng doanh nghiệp ...,Hội nghị Thủ tướng Chính phủ gặp mặt cộng đồng doanh nghiệp ...,https://www.mpi.gov.vn/portal/Pages/2024-3-19/Hoi-nghi-Thu-tuong-Chinh-phu-gap-mat-cong-dong-doafuz7zr.aspx,www.mpi.gov.vn,"Mar 19, 2024 ... Lễ Công bố và trao Quyết định tuyển dụng công chức năm 2023 · Trang ... (MPI) - Với chủ đề Doanh nghiệp FDI tiên phong thực hiện tăng trưởng xanh, ...","Mar 19, 2024 <b>...</b> Lễ Công bố và trao Quyết định <b>tuyển dụng</b> công chức năm 2023 &middot; Trang ... (MPI) - Với chủ đề Doanh nghiệp FDI tiên phong thực hiện tăng trưởng xanh,&nbsp;...",https://www.mpi.gov.vn/.../2024.../Hoi-nghi-Thu-tuong-Chinh-phu-gap-m...,https://www.mpi.gov.vn/.../<b>2024</b>.../Hoi-nghi-Thu-tuong-Chinh-phu-gap-m...,"[{'og:image': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-03-19/105811801.JPG', 'og:type': 'article', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPOi4JYaqvj8zRN-NxQg3iSuubOYqyQY_EahTZ_rFNBtovq9oVu_vqIeU&s', 'width': '275', 'height': '183'}]",[{'src': 'https://fileportalcms.mpi.gov.vn/TinBai/Photos/2024-03-19/105811801.JPG'}]
