,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_thumbnail,pagemap.cse_image
0,customsearch#result,Tuyển dụng,<b>Tuyển dụng</b>,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/cddh/tuyen-dung,mof.gov.vn,Quyết định phê duyệt bổ sung kết quả trúng tuyển kỳ thi tuyển dụng công chức Ủy ban Chứng hoán NN năm 2024. 22/07/2024 ...,Quyết định phê duyệt bổ sung kết quả trúng tuyển kỳ thi <b>tuyển dụng</b> công chức Ủy ban Chứng hoán NN năm <b>2024</b>. 22/07/<b>2024</b>&nbsp;...,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/cddh/tuyen-dung,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/cddh/tuyen-dung,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
1,customsearch#result,Cổng TTĐT Kho Bạc Nhà Nước VN,Cổng TTĐT Kho Bạc Nhà Nước VN,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/l/cm21001?dDocName=KBNN214024&dID=225121,vst.mof.gov.vn,KBNN Khánh Hòa thông báo danh sách kết quả điểm xét tuyển và danh sách thi ssinh trúng xét tuyển hợp đồng lao động. 05/02/2024 11:31:52 Cỡ chữ:A-A+ Tương ...,KBNN Khánh Hòa thông báo danh sách kết quả điểm xét <b>tuyển</b> và danh sách thi ssinh trúng xét <b>tuyển</b> hợp đồng lao động. 05/02/<b>2024</b> 11:31:52 Cỡ chữ:A-A+ Tương&nbsp;...,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/l/cm21001?dDocName...,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/l/cm21001?dDocName...,[{'og:url': 'http://vst.mof.gov.vn:80/webcenter/portal/kbnn/r/l/cm21001?dDocName=KBNN214024&dID=225121'}],,
2,customsearch#result,Bộ Tài chính thông báo về kế hoạch thi tuyển dụng công chức Cơ ...,Bộ Tài chính thông báo về kế hoạch thi <b>tuyển dụng</b> công chức Cơ ...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?dDocName=MOFUCM310849,www.mof.gov.vn,Bộ Tài chính thông báo về kế hoạch thi tuyển dụng công chức Cơ quan Bộ Tài chính 03/05/2024 14:32:00 11009. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng ...,Bộ Tài chính thông báo về kế hoạch thi <b>tuyển dụng</b> công chức Cơ quan Bộ Tài chính 03/05/<b>2024</b> 14:32:00 11009. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng&nbsp;...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
3,customsearch#result,Bộ Tài chính - Kho bạc Nhà nước thông báo tuyển dụng công chức ...,Bộ Tài chính - Kho bạc Nhà nước thông báo <b>tuyển dụng</b> công chức ...,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?dDocName=MOFUCM305598,mof.gov.vn,Bộ Tài chính - Kho bạc Nhà nước thông báo tuyển dụng công chức KBNN năm 2024 14/03/2024 10:43:00 10965. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng ...,Bộ Tài chính - Kho bạc Nhà nước thông báo <b>tuyển dụng</b> công chức KBNN năm <b>2024</b> 14/03/<b>2024</b> 10:43:00 10965. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng&nbsp;...,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?...,http://mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
4,customsearch#result,Thông báo,Thông báo,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/o/tb,vst.mof.gov.vn,KBNN VĨnh Phúc thông báo Danh sách kết quả điểm xét tuyển và Danh sách thí sinh trúng xét tuyển lao động hợp đồng năm 2024 (19/07/2024).,KBNN VĨnh Phúc thông báo Danh sách kết quả điểm xét <b>tuyển</b> và Danh sách thí sinh trúng xét <b>tuyển</b> lao động hợp đồng năm <b>2024</b> (19/07/<b>2024</b>).,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/o/tb,http://vst.mof.gov.vn/webcenter/portal/kbnn/r/o/tb,,,
5,customsearch#result,Bộ Tài chính - Ủy ban Chứng khoán NN thông báo tuyển dụng công ...,Bộ Tài chính - Ủy ban Chứng khoán NN thông báo <b>tuyển dụng</b> công ...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?dDocName=MOFUCM303999,www.mof.gov.vn,Bộ Tài chính - Ủy ban Chứng khoán NN thông báo tuyển dụng công chức năm 2024 28/02/2024 09:57:00 4752. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng ...,Bộ Tài chính - Ủy ban Chứng khoán NN thông báo <b>tuyển dụng</b> công chức năm <b>2024</b> 28/02/<b>2024</b> 09:57:00 4752. Cỡ chữ:A- A+. Đọc báo. Tương phản:Giảm Tăng&nbsp;...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
6,customsearch#result,Tuyển dụng,<b>Tuyển dụng</b>,https://www.mof.gov.vn/webcenter/portal/btcvn/pages_r/cddh/tuyen-dung?selectedPage=6&docType=TinBai&mucHienThi=33177,www.mof.gov.vn,Tập huấn đội ngũ báo cáo viên và cộng tác viên dư luận xã hội trong Đảng bộ Khối các cơ quan trung ương năm 2024. 19/07/2024.,Tập huấn đội ngũ báo cáo viên và cộng tác viên dư luận xã hội trong Đảng bộ Khối các cơ quan trung ương năm <b>2024</b>. 19/07/<b>2024</b>.,https://www.mof.gov.vn/webcenter/portal/btcvn/...r/.../tuyen-dung?...,https://www.mof.gov.vn/webcenter/portal/btcvn/...r/.../tuyen-dung?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEcEtC32QTjhz9n2wO5djnExy8nrsyCfwi0ijXgCOIxUnp_BLxNqZizPc&s', 'width': '290', 'height': '174'}]",[{'src': 'https://www.mof.gov.vn/webcenter/image/idcplg?IdcService=GET_FILE&dDocName=MOFUCM320651&dID=325396&RevisionSelectionMethod=LatestReleased&Rendition=Web&allowInterrupt=1&noSaveAs=1'}]
7,customsearch#result,Ủy ban Chứng khoán Nhà nước: Trang chủ,Ủy ban Chứng khoán Nhà nước: Trang chủ,http://ssc.mof.gov.vn/,ssc.mof.gov.vn,19/07/2024. Thông báo về hủy kết quả trúng tuyển kỳ thi và phê duyệt bổ sung kết quả trúng tuyển kỳ thi tuyển dụng công chức UBCKNN theo chỉ tiêu năm 2024. 19/ ...,19/07/<b>2024</b>. Thông báo về hủy kết quả trúng tuyển kỳ thi và phê duyệt bổ sung kết quả trúng tuyển kỳ thi <b>tuyển dụng</b> công chức UBCKNN theo chỉ tiêu năm <b>2024</b>. 19/&nbsp;...,http://ssc.mof.gov.vn/,http://ssc.mof.gov.vn/,"[{'og:image': 'https://ssc.gov.vn/webcenter/oracle/webcenter/siteresources/scopedMD/shared/img/UBCK/no.png', 'og:type': 'article', 'og:image:width': '600', 'twitter:card': 'summary_large_image', 'og:site_name': 'ssc.gov.vn', 'author': 'ssc.gov.vn', 'og:title': 'CỔNG THÔNG TIN ĐIỆN TỬ - ỦY BAN CHỨNG KHOÁN NHÀ NƯỚC', 'og:image:height': '315', 'rating': 'GENERAL', 'site_path': 'https://ssc.gov.vn.vn', 'og:image:type': 'image/jpg', 'distribution': 'Global', 'og:description': 'CỔNG THÔNG TIN ĐIỆN TỬ - ỦY BAN CHỨNG KHOÁN NHÀ NƯỚC - Thông tin chứng khoán của Việt Nam mới nhất được cập nhật liên tục, chính xác và đầy đủ,chuyên sâu', 'twitter:image': 'https://ssc.gov.vn/webcenter/oracle/webcenter/siteresources/scopedMD/shared/img/UBCK/no.png', 'news_keywords': 'kinh tế,tài chính,chứng khoán,vnindex,hnx-index,upcom,hose,cập nhật,thông tin,chính xác,liên tục', 'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes', 'og:url': 'https://ssc.gov.vn/'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHzu1mQ2TPC_hCPPw2bpk-45ib7CpSTpTxS4RIEFzuNTwizP3aeE-HopS0&s', 'width': '193', 'height': '261'}]",[{'src': 'https://ssc.gov.vn/webcenter/oracle/webcenter/siteresources/scopedMD/shared/img/UBCK/no.png'}]
8,customsearch#result,Tin bộ tài chính,Tin bộ tài chính,https://www.mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?dDocName=MOFUCM319262,www.mof.gov.vn,"Bộ Tài chính thông báo Danh sách thí sinh dự thi Vòng 1, Kỳ tuyển dụng công chức Cơ quan Bộ Tài chính năm 2024 03/07/2024 22:00:00 3041. Cỡ chữ:A- A+.","Bộ Tài chính thông báo Danh sách thí sinh dự thi Vòng 1, Kỳ <b>tuyển dụng</b> công chức Cơ quan Bộ Tài chính năm <b>2024</b> 03/07/<b>2024</b> 22:00:00 3041. Cỡ chữ:A- A+.",https://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,https://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
9,customsearch#result,Tin bộ tài chính,Tin bộ tài chính,http://www.mof.gov.vn/webcenter/portal/btcvn/pages_r/l/tin-bo-tai-chinh?dDocName=MOFUCM317339,www.mof.gov.vn,Bộ Tài chính - Tổng cục Dự trữ NN thông báo tuyển dụng công chức Tổng cục Dự trữ Nhà nước năm 2024 20/06/2024 14:25:00 2073. Cỡ chữ:A- A+. Đọc báo.,Bộ Tài chính - Tổng cục Dự trữ NN thông báo <b>tuyển dụng</b> công chức Tổng cục Dự trữ Nhà nước năm <b>2024</b> 20/06/<b>2024</b> 14:25:00 2073. Cỡ chữ:A- A+. Đọc báo.,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,http://www.mof.gov.vn/webcenter/portal/btcvn/pages.../tin-bo-tai-chinh?...,"[{'viewport': 'width=device-width, initial-scale=1', 'apple-mobile-web-app-capable': 'yes'}]",,
