,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_thumbnail,pagemap.cse_image
0,customsearch#result,Thông báo tuyển dụng viên chức,Thông báo <b>tuyển dụng</b> viên chức,https://mard.gov.vn/Pages/thong-bao-tuyen-dung-vien-chuc.aspx?item=32,mard.gov.vn,"Jul 5, 2023 ... Chi tiết cụ thể của từng vị trí tuyển dụng được thông báo trên website: www.mard.gov.vn, www.ppd.gov.vn và niêm yết tại Cục Bảo vệ thực vật. 4.","Jul 5, 2023 <b>...</b> Chi tiết cụ thể của từng vị trí <b>tuyển dụng</b> được thông báo trên website: www.mard.gov.vn, www.ppd.gov.vn và niêm yết tại Cục Bảo vệ thực vật. 4.",https://mard.gov.vn/Pages/thong-bao-tuyen-dung-vien-chuc.aspx?item=32,https://mard.gov.vn/Pages/thong-bao-tuyen-dung-vien-chuc.aspx?item=32,"[{'msapplication-tilecolor': '#0072C6', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Thông báo tuyển dụng viên chức', 'og:url': 'https://www.mard.gov.vn/Pages/thong-bao-tuyen-dung-vien-chuc.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png', 'og:description': 'Cục Bảo vệ thực vật thông báo kéo dài thời gian nhận hồ sơ tuyển dụng viên chức của Thông báo số 1419/TB-BVTV-VP ngày 02/06/2023.'}]",,
1,customsearch#result,Thông tin tuyển dụng,Thông tin <b>tuyển dụng</b>,https://phongchongthientai.mard.gov.vn/Pages/Thong-tin-tuyen-dung.aspx,phongchongthientai.mard.gov.vn,"Ngày 13/8/2021, Tổng cục Phòng, chống thiên tai ban hành Quyết định số 347/QĐ-PCTT về việc điều chỉnh Kế hoạch tuyển dụng viên chức năm 2021 của Tổng cục, trong ...","Ngày 13/8/2021, Tổng cục Phòng, chống thiên tai ban hành Quyết định số 347/QĐ-PCTT về việc điều chỉnh Kế hoạch <b>tuyển dụng</b> viên chức năm 2021 của Tổng cục, trong&nbsp;...",https://phongchongthientai.mard.gov.vn/Pages/Thong-tin-tuyen-dung.aspx,https://phongchongthientai.mard.gov.vn/Pages/Thong-tin-tuyen-dung.aspx,"[{'msapplication-tilecolor': '#0072C6', 'fb:app_id': '141296053278381', 'viewport': 'width=device-width, initial-scale=1', 'progid': 'SharePoint.WebPartPage.Document', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnemxTO-tSGMIGAyTb83vjfREXLjPtubRP7fm7pOQsiZpVEd2ck2n0hQA&s', 'width': '290', 'height': '174'}]",[{'src': 'https://phongchongthientai.mard.gov.vn/PublishingImages/ZMtgQp0ZME6Aa7uKicon-thong-bao.jpg'}]
2,customsearch#result,Công văn số 1716-CV/ĐUK ngày 29/3/2024 của Đảng ủy Khối các ...,Công văn số 1716-CV/ĐUK ngày 29/3/<b>2024</b> của Đảng ủy Khối các ...,https://mard.gov.vn/Pages/cong-van-so-1716-cv-duk-ngay-29-3-2024-cua-dang-uy-khoi-cac-co-quan-trung-uong-ve-viec-quan-triet-trien--.aspx,mard.gov.vn,"Apr 25, 2024 ... Thông tin Tuyển dụng · Hỏi đáp · Lấy ý kiến dự thảo VB · Tài liệu hội nghị · Đường dây nóng · Thông tin Thị trường và Xúc tiến thương mại nông ...","Apr 25, 2024 <b>...</b> Thông tin <b>Tuyển dụng</b> &middot; Hỏi đáp &middot; Lấy ý kiến dự thảo VB &middot; Tài liệu hội nghị &middot; Đường dây nóng &middot; Thông tin Thị trường và Xúc tiến thương mại nông&nbsp;...",https://mard.gov.vn/.../cong-van-so-1716-cv-duk-ngay-29-3-2024-cua-dan...,https://mard.gov.vn/.../cong-van-so-1716-cv-duk-ngay-29-3-<b>2024</b>-cua-dan...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/CongTacDang/2024-04-26_091619.png', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Công văn số 1716-CV/ĐUK ngày 29/3/2024 của Đảng ủy Khối các cơ quan Trung ương về việc quán triệt, triển...', 'og:url': 'https://www.mard.gov.vn/Pages/cong-van-so-1716-cv-duk-ngay-29-3-2024-cua-dang-uy-khoi-cac-co-quan-trung-uong-ve-viec-quan-triet-trien--.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnCV9s6yQb8sSBLDhUsnuneKwHPjeC-nPbpN5ZMaYGpNPCjozT_lSUYD8&s', 'width': '291', 'height': '173'}]",[{'src': 'https://www.mard.gov.vn/PublishingImages/CongTacDang/2024-04-26_091619.png'}]
3,customsearch#result,Hướng dẫn số 151-HD/BTGTW ngày 03/4/2024 của Ban Tuyên giáo ...,Hướng dẫn số 151-HD/BTGTW ngày 03/4/<b>2024</b> của Ban Tuyên giáo ...,https://www.mard.gov.vn/Pages/huong-dan-so-151-hd-btgtw-ngay-03-4-2024-cua-ban-tuyen-giao-trung-uong-tuyen-truyen-ky-niem-100-nam-ngay-sinh--.aspx,www.mard.gov.vn,"Apr 25, 2024 ... Thông tin Tuyển dụng · Hỏi đáp · Lấy ý kiến dự thảo VB · Tài liệu hội nghị · Đường dây nóng · Thông tin Thị trường và Xúc tiến thương mại nông ...","Apr 25, 2024 <b>...</b> Thông tin <b>Tuyển dụng</b> &middot; Hỏi đáp &middot; Lấy ý kiến dự thảo VB &middot; Tài liệu hội nghị &middot; Đường dây nóng &middot; Thông tin Thị trường và Xúc tiến thương mại nông&nbsp;...",https://www.mard.gov.vn/.../huong-dan-so-151-hd-btgtw-ngay-03-4-2024-...,https://www.mard.gov.vn/.../huong-dan-so-151-hd-btgtw-ngay-03-4-<b>2024</b>-...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/CongTacDang/2024-04-26_090205.png', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Hướng dẫn số 151-HD/BTGTW ngày 03/4/2024 của Ban Tuyên giáo Trung ương tuyên truyền kỷ niệm 100 năm Ngày sinh...', 'og:url': 'https://www.mard.gov.vn/Pages/huong-dan-so-151-hd-btgtw-ngay-03-4-2024-cua-ban-tuyen-giao-trung-uong-tuyen-truyen-ky-niem-100-nam-ngay-sinh--.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSS22o2TzFjEEQbnqDDq9xtSWFCV2fzgBb_avjbdhTRk7OWNW4QDrtaEFVu&s', 'width': '297', 'height': '170'}]",[{'src': 'https://www.mard.gov.vn/PublishingImages/CongTacDang/2024-04-26_090205.png'}]
4,customsearch#result,Thông báo Xét tuyển công chức làm việc tại Cục Bảo vệ thực vật,Thông báo Xét <b>tuyển</b> công chức làm việc tại Cục Bảo vệ thực vật,https://www.mard.gov.vn/Pages/thong-bao-xet-tuyen-cong-chuc-lam-viec-tai-cuc-bao-ve-thuc-vat.aspx,www.mard.gov.vn,"Mar 22, 2022 ... Căn cứ Nghị định số 138/2020/NĐ-CP ngày 27/11/2020 của Chính phủ quy định về tuyển dụng, sử dụng và quản lý công chức; Thông tư số ...","Mar 22, 2022 <b>...</b> Căn cứ Nghị định số 138/2020/NĐ-CP ngày 27/11/2020 của Chính phủ quy định về <b>tuyển dụng</b>, sử dụng và quản lý công chức; Thông tư số&nbsp;...",https://www.mard.gov.vn/.../thong-bao-xet-tuyen-cong-chuc-lam-viec-tai-c...,https://www.mard.gov.vn/.../thong-bao-xet-tuyen-cong-chuc-lam-viec-tai-c...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/Thongbao/1658-TCCB-21032022.jpg', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Thông báo Xét tuyển công chức làm việc tại Cục Bảo vệ thực vật', 'og:url': 'https://www.mard.gov.vn/Pages/thong-bao-xet-tuyen-cong-chuc-lam-viec-tai-cuc-bao-ve-thuc-vat.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGl-CZJi-KWZShDe_34HV7tNj_YZgNIV7kWU3NgdrW8k1pTFnvg0qoug&s', 'width': '405', 'height': '124'}]",[{'src': 'https://www.mard.gov.vn/_layouts/themes/mard/img/mbanner.png'}]
5,customsearch#result,Cục Quản lý Chất lượng nông lâm sản và thủy sản thông báo tuyển ...,Cục Quản lý Chất lượng nông lâm sản và thủy sản thông báo <b>tuyển</b> ...,https://www.mard.gov.vn/Pages/cuc-quan-ly-chat-luong-nong-lam-san-va-thuy-san-thong-bao-tuyen-dung-vien-chuc.aspx,www.mard.gov.vn,"Jul 26, 2019 ... ... tuyển dụng. Xem chi tiết thông tin Tuyển dụng trên tại đây: Thông báo tuyển dụng viên chức, Tải về tại đây Bảng mô tả vị trí việc làm cần tuyển ...","Jul 26, 2019 <b>...</b> ... <b>tuyển dụng</b>. Xem chi tiết thông tin <b>Tuyển dụng</b> trên tại đây: Thông báo <b>tuyển dụng</b> viên chức, Tải về tại đây Bảng mô tả vị trí việc làm cần tuyển&nbsp;...",https://www.mard.gov.vn/.../cuc-quan-ly-chat-luong-nong-lam-san-va-thuy...,https://www.mard.gov.vn/.../cuc-quan-ly-chat-luong-nong-lam-san-va-thuy...,"[{'msapplication-tilecolor': '#0072C6', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Cục Quản lý Chất lượng nông lâm sản và thủy sản thông báo tuyển dụng viên chức', 'og:url': 'https://www.mard.gov.vn/Pages/cuc-quan-ly-chat-luong-nong-lam-san-va-thuy-san-thong-bao-tuyen-dung-vien-chuc.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]",,
6,customsearch#result,Phê duyệt kết quả tuyển dụng công chức (kết quả tuyển dụng công ...,Phê duyệt kết quả <b>tuyển dụng</b> công chức (kết quả <b>tuyển dụng</b> công ...,https://mard.gov.vn/Pages/phe-duyet-ket-qua-tuyen-dung-cong-chuc-ket-qua-tuyen-dung-cong-chuc-gom-12-thi-sinh-trung-tuyen-trong--.aspx,mard.gov.vn,"Dec 24, 2020 ... Phê duyệt kết quả tuyển dụng công chức (kết quả tuyển dụng công chức,gồm 12 thí sinh trúng tuyển trong kỳ xét tuyển công chức của Cục Thú y ...","Dec 24, 2020 <b>...</b> Phê duyệt kết quả <b>tuyển dụng</b> công chức (kết quả <b>tuyển dụng</b> công chức,gồm 12 thí sinh trúng tuyển trong kỳ xét tuyển công chức của Cục Thú y&nbsp;...",https://mard.gov.vn/.../phe-duyet-ket-qua-tuyen-dung-cong-chuc-ket-qua-t...,https://mard.gov.vn/.../phe-duyet-ket-qua-tuyen-dung-cong-chuc-ket-qua-t...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/Thongbao/QD-5199-TCCB-23122020.jpg', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Phê duyệt kết quả tuyển dụng công chức (kết quả tuyển dụng công chức,gồm 12 thí sinh trúng tuyển trong...', 'og:url': 'https://www.mard.gov.vn/Pages/phe-duyet-ket-qua-tuyen-dung-cong-chuc-ket-qua-tuyen-dung-cong-chuc-gom-12-thi-sinh-trung-tuyen-trong--.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRahoc7HejVQxeePsxamBDsxQQZq7HOR3K02hBCgCcuzdH9n9nsWOiKje4&s', 'width': '262', 'height': '192'}]",[{'src': 'https://www.mard.gov.vn/PublishingImages/Thongbao/QD-5199-TCCB-23122020.jpg'}]
7,customsearch#result,Tài liệu Hội nghị sơ kết 6 tháng đầu năm 2024 của Bộ Nông nghiệp ...,Tài liệu Hội nghị sơ kết 6 tháng đầu năm <b>2024</b> của Bộ Nông nghiệp ...,https://www.mard.gov.vn/Pages/tai-lieu-hoi-nghi-so-ket-6-thang-dau-nam-2024-cua-bo-nong-nghiep-va-ptnt.aspx,www.mard.gov.vn,Thông tin Tuyển dụng · Hỏi đáp · Lấy ý kiến dự thảo VB · Tài liệu hội nghị · Đường dây nóng · Thông tin Thị trường và Xúc tiến thương mại nông sản. Print Email ...,Thông tin <b>Tuyển dụng</b> &middot; Hỏi đáp &middot; Lấy ý kiến dự thảo VB &middot; Tài liệu hội nghị &middot; Đường dây nóng &middot; Thông tin Thị trường và Xúc tiến thương mại nông sản. Print Email&nbsp;...,https://www.mard.gov.vn/.../tai-lieu-hoi-nghi-so-ket-6-thang-dau-nam-202...,https://www.mard.gov.vn/.../tai-lieu-hoi-nghi-so-ket-6-thang-dau-nam-<b>202</b>...,"[{'msapplication-tilecolor': '#0072C6', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Tài liệu Hội nghị sơ kết 6 tháng đầu năm 2024 của Bộ Nông nghiệp và PTNT', 'og:url': 'https://www.mard.gov.vn/Pages/tai-lieu-hoi-nghi-so-ket-6-thang-dau-nam-2024-cua-bo-nong-nghiep-va-ptnt.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png', 'og:description': 'Tài liệu phục vụ Hội nghị sơ kết công tác 6 tháng đầu năm 2024 và triển khai kế hoạch 6 tháng cuối năm 2024 của Bộ Nông nghiệp và PTNT.'}]",,
8,customsearch#result,Thông báo danh sách và triệu tập thí sinh đủ điều kiện dự xét tuyển ...,Thông báo danh sách và triệu tập thí sinh đủ điều kiện dự xét <b>tuyển</b> ...,https://mard.gov.vn/Pages/thong-bao-danh-sach-va-trieu-tap-thi-sinh-du-dieu-kien-du-xet-tuyen-vong-2-ky-xet-tuyen--.aspx?item=44,mard.gov.vn,"Aug 8, 2022 ... ... tuyển và hoàn thiện hồ sơ tuyển dụng kỳ xét... 31005. TIN MỚI. Bộ Nông ... HỘI CHỢ XUÂN GIÁP THÌN 2024 (30/1/2024 - 07/2 · HỘI CHỢ LÀNG ...","Aug 8, 2022 <b>...</b> ... tuyển và hoàn thiện hồ sơ <b>tuyển dụng</b> kỳ xét... 31005. TIN MỚI. Bộ Nông ... HỘI CHỢ XUÂN GIÁP THÌN <b>2024</b> (30/1/<b>2024</b> - 07/2 &middot; HỘI CHỢ LÀNG&nbsp;...",https://mard.gov.vn/.../thong-bao-danh-sach-va-trieu-tap-thi-sinh-du-dieu-...,https://mard.gov.vn/.../thong-bao-danh-sach-va-trieu-tap-thi-sinh-du-dieu-...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/Thongbao/TB-06-BVTV-08082022.png', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Thông báo danh sách và triệu tập thí sinh đủ điều kiện dự xét tuyển vòng 2 kỳ xét tuyển...', 'og:url': 'https://www.mard.gov.vn/Pages/thong-bao-danh-sach-va-trieu-tap-thi-sinh-du-dieu-kien-du-xet-tuyen-vong-2-ky-xet-tuyen--.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-bmbLb9MqaotOdUDd6jJrqIOU9gJJx0c8ink0-UdWq3D89aNBy8g6PLcV&s', 'width': '246', 'height': '205'}]",[{'src': 'https://www.mard.gov.vn/PublishingImages/Thongbao/TB-06-BVTV-08082022.png'}]
9,customsearch#result,Thông báo tuyển chọn đề tài khoa học và công nghệ cấp Bộ bắt đầu ...,Thông báo <b>tuyển</b> chọn đề tài khoa học và công nghệ cấp Bộ bắt đầu ...,https://mard.gov.vn/Pages/thong-bao-tuyen-chon-de-tai-khoa-hoc-va-cong-nghe-cap-bo-bat-dau-thuc-hien-nam-2024.aspx,mard.gov.vn,"Bộ Nông nghiệp và Phát triển nông thôn thông báo tuyển chọn tổ chức, cá nhân chủ trì thực hiện đề tài khoa học và công nghệ bắt đầu thực hiện từ năm 2024 ...","Bộ Nông nghiệp và Phát triển nông thôn thông báo <b>tuyển</b> chọn tổ chức, cá nhân chủ trì thực hiện đề tài khoa học và công nghệ bắt đầu thực hiện từ năm <b>2024</b>&nbsp;...",https://mard.gov.vn/.../thong-bao-tuyen-chon-de-tai-khoa-hoc-va-cong-ng...,https://mard.gov.vn/.../thong-bao-tuyen-chon-de-tai-khoa-hoc-va-cong-ng...,"[{'msapplication-tilecolor': '#0072C6', 'og:image': 'https://www.mard.gov.vn/PublishingImages/Thongbao/1701QD.jpg', 'fb:app_id': '141296053278381', 'og:type': 'article', 'og:site_name': 'Cổng thông tin điện tử Bộ NN và PTNT', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'og:title': 'Thông báo tuyển chọn đề tài khoa học và công nghệ cấp Bộ bắt đầu thực hiện năm 2024', 'og:url': 'https://www.mard.gov.vn/Pages/thong-bao-tuyen-chon-de-tai-khoa-hoc-va-cong-nghe-cap-bo-bat-dau-thuc-hien-nam-2024.aspx', 'msapplication-tileimage': '/_layouts/15/images/SharePointMetroAppTile.png', 'og:description': 'Bộ Nông nghiệp và Phát triển nông thôn thông báo tuyển chọn tổ chức, cá nhân chủ trì thực hiện đề tài khoa học và công nghệ bắt đầu thực hiện từ năm 2024 (Danh mục đặt hàng đề tài khoa học và công nghệ cấp Bộ thực hiện theo Phương thức Tuyển chọn tại Quyết định số 1701/QĐ-BNN-KHCN ngày 28/4/2023 của Bộ trưởng Bộ NN&PTNT gửi kèm theo) cụ thể như sau:'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQukrz_6sKWFBD72UZfHXxnbH9Y5YG9wYnIzmVgSDlhoFmo0s1Q6lUU4GpE&s', 'width': '259', 'height': '194'}]",[{'src': 'https://www.mard.gov.vn/PublishingImages/Thongbao/1701QD.jpg'}]
