,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_thumbnail,pagemap.cse_image
0,customsearch#result,Tuyển dụng công chức năm 2024,<b>Tuyển dụng</b> công chức năm <b>2024</b>,https://bvhttdl.gov.vn/van-ban-quan-ly/121126.htm,bvhttdl.gov.vn,"Số/Ký hiệu, 1250/TB-BVHTTDL. Ngày ban hành, 26/03/2024. Người ký, Lê Đức Trung. Trích yếu, Tuyển dụng công chức năm 2024. Cơ quan ban hành, Bộ Văn hóa, ...","Số/Ký hiệu, 1250/TB-BVHTTDL. Ngày ban hành, 26/03/<b>2024</b>. Người ký, Lê Đức Trung. Trích yếu, <b>Tuyển dụng</b> công chức năm <b>2024</b>. Cơ quan ban hành, Bộ Văn hóa,&nbsp;...",https://bvhttdl.gov.vn/van-ban-quan-ly/121126.htm,https://bvhttdl.gov.vn/van-ban-quan-ly/121126.htm,"[{'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global'}]",,
1,customsearch#result,Bộ VHTTDL thông báo tuyển dụng công chức năm 2024,Bộ VHTTDL thông báo <b>tuyển dụng</b> công chức năm <b>2024</b>,https://bvhttdl.gov.vn/bo-vhttdl-thong-bao-tuyen-dung-cong-chuc-nam-2024-20240327112433792.htm,bvhttdl.gov.vn,"Mar 27, 2024 ... Bộ Văn hóa, Thể thao và Du lịch đã ra Thông báo số 1250/TB-BVHTTDL về việc tuyển dụng công chức năm 2024.","Mar 27, 2024 <b>...</b> Bộ Văn hóa, Thể thao và Du lịch đã ra Thông báo số 1250/TB-BVHTTDL về việc <b>tuyển dụng</b> công chức năm <b>2024</b>.",https://bvhttdl.gov.vn/bo-vhttdl-thong-bao-tuyen-dung-cong-chuc-nam-20...,https://bvhttdl.gov.vn/bo-vhttdl-thong-bao-tuyen-dung-cong-chuc-nam-<b>20</b>...,"[{'og:image': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/3/27/11-37202316-17115133898001274516815-0-4-328-529-crop-17115133928211327829643.jpg', 'og:type': 'Article', 'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global', 'og:url': 'https://bvhttdl.gov.vn/news-20240327112433792.htm', 'og:description': 'Bộ Văn hóa, Thể thao và Du lịch đã ra Thông báo số 1250/TB-BVHTTDL về việc tuyển dụng công chức năm 2024.'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuE3pYXjqzc8uZTMeNO18rMQu25vjqAI03VVpr7cECtdKxxW_DRNRzjp8M&s', 'width': '310', 'height': '163'}]",[{'src': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/3/27/11-37202316-17115133898001274516815-0-4-328-529-crop-17115133928211327829643.jpg'}]
2,customsearch#result,Thông báo triệu tập thí sinh đủ điều kiện tham dự Vòng 1 kỳ thi ...,Thông báo triệu tập thí sinh đủ điều kiện tham dự Vòng 1 kỳ thi ...,https://bvhttdl.gov.vn/thong-bao-trieu-tap-thi-sinh-du-dieu-kien-tham-du-vong-1-ky-thi-tuyen-cong-chuc-bo-vhttdl-nam-2024-2024062116115199.htm,bvhttdl.gov.vn,Thông báo triệu tập thí sinh đủ điều kiện tham dự Vòng 1 kỳ thi tuyển công chức Bộ VHTTDL năm 2024. 21/06/2024 | 16:13. Hội đồng tuyển dụng công chức năm ...,Thông báo triệu tập thí sinh đủ điều kiện tham dự Vòng 1 kỳ thi tuyển công chức Bộ VHTTDL năm <b>2024</b>. 21/06/<b>2024</b> | 16:13. Hội đồng <b>tuyển dụng</b> công chức năm&nbsp;...,https://bvhttdl.gov.vn/thong-bao-trieu-tap-thi-sinh-du-dieu-kien-tham-du-v...,https://bvhttdl.gov.vn/thong-bao-trieu-tap-thi-sinh-du-dieu-kien-tham-du-v...,"[{'og:image': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/6/21/11-37202316-17189338627861400279526-0-6-328-531-crop-1718961041278410342779.jpg', 'og:type': 'Article', 'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global', 'og:url': 'https://bvhttdl.gov.vn/news-2024062116115199.htm', 'og:description': 'Hội đồng tuyển dụng công chức năm 2024 Bộ Văn hóa, Thể thao và Du lịch đã ra Thông báo số 2598/TB-HĐTDCC về việc triệu tập thí sinh đủ điều kiện tham dự Vòng 1 kỳ thi tuyển công chức Bộ Văn hóa, Thể thao và Du lịch năm 2024.'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRC6uhj-rw8-2dVCJeRRa_BHnxUqgjk-1XbHxtVb5q2dT2AMSKp-xCSXyA&s', 'width': '310', 'height': '163'}]",[{'src': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/6/21/11-37202316-17189338627861400279526-0-6-328-531-crop-1718961041278410342779.jpg'}]
3,customsearch#result,Thông báo Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ ...,Thông báo Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ ...,https://bvhttdl.gov.vn/thong-bao-ket-qua-kiem-tra-ho-so-va-trieu-tap-thi-sinh-tham-gia-ky-tuyen-dung-cong-chuc-bo-vhttdl-nam-2023-2024-20240310114701268.htm,bvhttdl.gov.vn,Thông báo Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ tuyển dụng công chức Bộ VHTTDL năm 2023-2024. 10/03/2024 | 11:53. Hội đồng tuyển dụng ...,Thông báo Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ <b>tuyển dụng</b> công chức Bộ VHTTDL năm 2023-<b>2024</b>. 10/03/<b>2024</b> | 11:53. Hội đồng <b>tuyển dụng</b>&nbsp;...,https://bvhttdl.gov.vn/thong-bao-ket-qua-kiem-tra-ho-so-va-trieu-tap-thi-si...,https://bvhttdl.gov.vn/thong-bao-ket-qua-kiem-tra-ho-so-va-trieu-tap-thi-si...,"[{'og:image': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/3/10/thongbao21-17100459856941997032006-0-86-1261-2104-crop-1710045991542182684204.jpg', 'og:type': 'Article', 'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global', 'og:url': 'https://bvhttdl.gov.vn/news-20240310114701268.htm', 'og:description': 'Hội đồng tuyển dụng công chức Bộ Văn hóa, Thể thao và Du lịch năm 2023-2024 theo Nghị định số 140/2017/NĐ-CP đã có thông báo kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia xét tuyển công chức Bộ Văn hóa, Thể thao và Du lịch theo Nghị định số 140/2017/NĐ-CP.'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEVwwtK2T2ZMQARDjx4cMMDSlkonr13CvclLns9sodUe_XlPU1ShHBgnJ-&s', 'width': '310', 'height': '163'}]",[{'src': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/3/10/thongbao21-17100459856941997032006-0-86-1261-2104-crop-1710045991542182684204.jpg'}]
4,customsearch#result,Lễ Khai mạc kỳ thi tuyển dụng viên chức năm 2024 - Trường cán bộ ...,Lễ Khai mạc kỳ thi <b>tuyển dụng</b> viên chức năm <b>2024</b> - Trường cán bộ ...,https://smot.bvhttdl.gov.vn/le-khai-mac-ky-thi-tuyen-dung-vien-chuc-nam-2024/,smot.bvhttdl.gov.vn,"Lễ Khai mạc kỳ thi tuyển dụng viên chức năm 2024. 10/07/2024 | 10:12. Ngày 10 tháng 7 năm 2024, Trường Cán bộ quản lý văn hóa, thể thao và du lịch đã tổ ...","Lễ Khai mạc kỳ thi <b>tuyển dụng</b> viên chức năm <b>2024</b>. 10/07/<b>2024</b> | 10:12. Ngày 10 tháng 7 năm <b>2024</b>, Trường Cán bộ quản lý văn hóa, thể thao và du lịch đã tổ&nbsp;...",https://smot.bvhttdl.gov.vn/le-khai-mac-ky-thi-tuyen-dung-vien-chuc-nam-...,https://smot.bvhttdl.gov.vn/le-khai-mac-ky-thi-tuyen-dung-vien-chuc-nam-...,"[{'og:image': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2024/07/z5619305045427_5aa6c319989acd7d9afe759b402add4c.jpg', 'og:type': 'article', 'article:published_time': '2024-07-10T03:12:50+00:00', 'og:image:width': '1239', 'twitter:card': 'summary_large_image', 'og:site_name': 'Trường cán bộ quản lý Văn Hóa, Thể Thao và Du Lịch', 'og:title': 'Lễ Khai mạc kỳ thi tuyển dụng viên chức năm 2024 - Trường cán bộ quản lý Văn Hóa, Thể Thao và Du Lịch', 'og:image:height': '818', 'bingbot': 'index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1', 'msapplication-tileimage': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2022/01/cropped-m1-kep-file-truong-can-bo-quan-lyvan-hoa-the-thao-du-lich-2-scaled-1-270x270.jpg', 'og:description': 'Ngày 10 tháng 7 năm 2024, Trường Cán bộ quản lý văn hóa, thể thao và du lịch đã tổ chức lễ Khai mạc kỳ thi tuyển dụng viên chức năm 2024.\xa0', 'article:modified_time': '2024-07-12T07:54:46+00:00', 'viewport': 'width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=no', 'og:locale': 'vi_VN', 'og:url': 'https://smot.bvhttdl.gov.vn/le-khai-mac-ky-thi-tuyen-dung-vien-chuc-nam-2024/'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlO5TU6yvNh3NjC1l1x8zKNoFVcAXLJ7K8Zc_7yezw--rCSrltUaxICCQ&s', 'width': '276', 'height': '182'}]",[{'src': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2024/07/z5619305045427_5aa6c319989acd7d9afe759b402add4c.jpg'}]
5,customsearch#result,"Thông báo tuyển dụng - Trường cán bộ quản lý Văn Hóa, Thể Thao ...","Thông báo <b>tuyển dụng</b> - Trường cán bộ quản lý Văn Hóa, Thể Thao ...",https://smot.bvhttdl.gov.vn/thong-bao-tuyen-dung/,smot.bvhttdl.gov.vn,"May 22, 2024 ... Trường Cán bộ quản lý VHTTDL thông báo tổ chức lớp BD công chức xã chức danh Văn hóa – Xã hội năm 2024. Xem thêm. Danh mục. Đào tạo, bồi dưỡng ...","May 22, 2024 <b>...</b> Trường Cán bộ quản lý VHTTDL thông báo tổ chức lớp BD công chức xã chức danh Văn hóa – Xã hội năm <b>2024</b>. Xem thêm. Danh mục. Đào tạo, bồi dưỡng&nbsp;...",https://smot.bvhttdl.gov.vn/thong-bao-tuyen-dung/,https://smot.bvhttdl.gov.vn/thong-bao-tuyen-dung/,"[{'og:image': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2024/01/images.png', 'og:type': 'article', 'article:published_time': '2024-05-22T09:50:08+00:00', 'og:image:width': '309', 'twitter:card': 'summary_large_image', 'og:site_name': 'Trường cán bộ quản lý Văn Hóa, Thể Thao và Du Lịch', 'og:title': 'Thông báo tuyển dụng - Trường cán bộ quản lý Văn Hóa, Thể Thao và Du Lịch', 'og:image:height': '163', 'bingbot': 'index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1', 'msapplication-tileimage': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2022/01/cropped-m1-kep-file-truong-can-bo-quan-lyvan-hoa-the-thao-du-lich-2-scaled-1-270x270.jpg', 'og:description': 'Thông báo tuyển dụng Viên chức Trường Cán bộ Quản lý VHTTDL năm 2024', 'article:modified_time': '2024-07-01T03:46:11+00:00', 'viewport': 'width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=no', 'og:locale': 'vi_VN', 'og:url': 'https://smot.bvhttdl.gov.vn/thong-bao-tuyen-dung/'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlWRR62QoC3d8DX0-1kmaLF4Ck2V94MWZTmBm9jRGRNGmQAU9Pj-wIt45O&s', 'width': '309', 'height': '163'}]",[{'src': 'https://smot.bvhttdl.gov.vn/wp-content/uploads/2024/01/images.png'}]
6,customsearch#result,"Triệu tập thí sinh đủ điều kiện, tiêu chuẩn dự thi kỳ thi tuyển viên ...","Triệu tập thí sinh đủ điều kiện, tiêu chuẩn dự thi kỳ thi <b>tuyển</b> viên ...",https://bvhttdl.gov.vn/trieu-tap-thi-sinh-du-dieu-kien-tieu-chuan-du-thi-ky-thi-tuyen-vien-chuc-cua-van-phong-bo-vhttdl-nam-2023-2024-20240523152150219.htm,bvhttdl.gov.vn,"Triệu tập thí sinh đủ điều kiện, tiêu chuẩn dự thi kỳ thi tuyển viên chức của Văn phòng Bộ VHTTDL năm 2023 – 2024. 23/05/2024 | 15:35. Hội đồng tuyển dụng ...","Triệu tập thí sinh đủ điều kiện, tiêu chuẩn dự thi kỳ thi tuyển viên chức của Văn phòng Bộ VHTTDL năm 2023 – <b>2024</b>. 23/05/<b>2024</b> | 15:35. Hội đồng <b>tuyển dụng</b>&nbsp;...",https://bvhttdl.gov.vn/trieu-tap-thi-sinh-du-dieu-kien-tieu-chuan-du-thi-ky-...,https://bvhttdl.gov.vn/trieu-tap-thi-sinh-du-dieu-kien-tieu-chuan-du-thi-ky-...,"[{'og:image': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/5/23/11-37202316-1716452260457297560361-0-0-328-525-crop-171645226388179711492.jpg', 'og:type': 'Article', 'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global', 'og:url': 'https://bvhttdl.gov.vn/news-20240523152150219.htm', 'og:description': 'Hội đồng tuyển dụng viên chức của Văn phòng Bộ Văn hóa, Thể thao và Du lịch năm 2023-đã có thông báo triệu tập thí sinh đủ điều kiện, tiêu chuẩn dự thi.'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnPdlF9cke5lrAwWc6a0c6IH74nciNDC5uf7IGwLwPjN4lOr3N3PRVXLG8&s', 'width': '310', 'height': '163'}]",[{'src': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/5/23/11-37202316-1716452260457297560361-0-0-328-525-crop-171645226388179711492.jpg'}]
7,customsearch#result,Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ tuyển dụng ...,Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ <b>tuyển dụng</b> ...,https://bvhttdl.gov.vn/van-ban-quan-ly/121091.htm,bvhttdl.gov.vn,"Mar 8, 2024 ... Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ tuyển dụng công chức Bộ Văn hóa, Thể thao và Du lịch năm 2023-2024 theo Nghị định ...","Mar 8, 2024 <b>...</b> Kết quả kiểm tra hồ sơ và triệu tập thí sinh tham gia kỳ <b>tuyển dụng</b> công chức Bộ Văn hóa, Thể thao và Du lịch năm 2023-<b>2024</b> theo Nghị định&nbsp;...",https://bvhttdl.gov.vn/van-ban-quan-ly/121091.htm,https://bvhttdl.gov.vn/van-ban-quan-ly/121091.htm,"[{'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global'}]",,
8,customsearch#result,Kết quả thi tuyển (vòng 2) kỳ thi tuyển dụng viên chức của Văn ...,Kết quả thi tuyển (vòng 2) kỳ thi <b>tuyển dụng</b> viên chức của Văn ...,https://bvhttdl.gov.vn/van-ban-quan-ly/121249.htm,bvhttdl.gov.vn,"... 2024. Số/Ký hiệu, 362/TB-VP. Ngày ban hành, 10/06/2024. Người ký, Nguyễn Hữu Ngọc. Trích yếu, Kết quả thi tuyển (vòng 2) kỳ thi tuyển dụng viên chức của ...","... <b>2024</b>. Số/Ký hiệu, 362/TB-VP. Ngày ban hành, 10/06/<b>2024</b>. Người ký, Nguyễn Hữu Ngọc. Trích yếu, Kết quả thi tuyển (vòng 2) kỳ thi <b>tuyển dụng</b> viên chức của&nbsp;...",https://bvhttdl.gov.vn/van-ban-quan-ly/121249.htm,https://bvhttdl.gov.vn/van-ban-quan-ly/121249.htm,"[{'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global'}]",,
9,customsearch#result,Thông báo Kết quả thi Vòng 1 và triệu tập thí sinh đủ điều kiện dự thi ...,Thông báo Kết quả thi Vòng 1 và triệu tập thí sinh đủ điều kiện dự thi ...,https://bvhttdl.gov.vn/thong-bao-ket-qua-thi-vong-1-va-trieu-tap-thi-sinh-du-dieu-kien-du-thi-vong-2-ky-thi-tuyen-cong-chuc-bo-vhttdl-nam-2024-20240704165421371.htm,bvhttdl.gov.vn,Thông báo Kết quả thi Vòng 1 và triệu tập thí sinh đủ điều kiện dự thi Vòng 2 kỳ thi tuyển công chức Bộ VHTTDL năm 2024. 04/07/2024 | 16:55. Hội đồng tuyển ...,Thông báo Kết quả thi Vòng 1 và triệu tập thí sinh đủ điều kiện dự thi Vòng 2 kỳ thi <b>tuyển</b> công chức Bộ VHTTDL năm <b>2024</b>. 04/07/<b>2024</b> | 16:55. Hội đồng <b>tuyển</b>&nbsp;...,https://bvhttdl.gov.vn/thong-bao-ket-qua-thi-vong-1-va-trieu-tap-thi-sinh-d...,https://bvhttdl.gov.vn/thong-bao-ket-qua-thi-vong-1-va-trieu-tap-thi-sinh-d...,"[{'og:image': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/7/4/11-37202316-17189338627861400279526-0-6-328-531-crop-1718961041278410342779-17200867366441493385461-0-0-110-176-crop-172008674191313388646.jpg', 'og:type': 'Article', 'viewport': 'width=device-width', 'language': 'vi', 'distribution': 'Global', 'og:url': 'https://bvhttdl.gov.vn/news-20240704165421371.htm', 'og:description': 'Hội đồng tuyển dụng công chức Bộ Văn hóa, Thể thao và Du lịch năm 2024 đã ra Thông báo số 2793/TB-HĐTDCC về kết quả thi Vòng 1 và triệu tập thí sinh đủ điều kiện dự thi Vòng 2 kỳ thi tuyển công chức Bộ Văn hóa, Thể thao và Du lịch năm 2024. Cụ thể như sau:'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsvVCBm4-ouZIBK-c2H7Ns_an1M0CJMo6ckwAbd8SaWR4cH25BLk3ke5A&s', 'width': '310', 'height': '163'}]",[{'src': 'https://bvhttdl.mediacdn.vn/zoom/600_315/291773308735864832/2024/7/4/11-37202316-17189338627861400279526-0-6-328-531-crop-1718961041278410342779-17200867366441493385461-0-0-110-176-crop-172008674191313388646.jpg'}]
