,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_thumbnail,pagemap.cse_image
0,customsearch#result,Cổng thông tin điện tử Bộ Giáo dục và Đào tạo,Cổng thông tin điện tử Bộ Giáo dục và Đào tạo,https://moet.gov.vn/Pages/home.aspx,moet.gov.vn,Bộ GDĐT thông báo tuyển dụng công chức năm 2024 · Hội nghị Quản lý hợp tác ... Email: bogddt@moet.gov.vn. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông tin ...,Bộ GDĐT thông báo <b>tuyển dụng</b> công chức năm <b>2024</b> &middot; Hội nghị Quản lý hợp tác ... Email: bogddt@<b>moet</b>.<b>gov</b>.<b>vn</b>. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông tin&nbsp;...,https://moet.gov.vn/Pages/home.aspx,https://<b>moet.gov.vn</b>/Pages/home.aspx,"[{'copyright': 'Bộ giáo dục và đào tạo', 'author': 'Bộ giáo dục và đào tạo'}]",,
1,customsearch#result,TIN TỨC - Thanh tra Bộ Giáo dục và Đào tạo - Liferay,TIN TỨC - Thanh tra Bộ Giáo dục và Đào tạo - Liferay,http://thanhtra.moet.gov.vn/,thanhtra.moet.gov.vn,Thông báo tuyển dụng công chức Bộ Giáo dục và Đào tạo năm 2024 theo Nghị định số 140/2017/NĐ-CP ... moet.gov.vn. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông ...,Thông báo <b>tuyển dụng</b> công chức Bộ Giáo dục và Đào tạo năm <b>2024</b> theo Nghị định số 140/2017/NĐ-CP ... <b>moet</b>.<b>gov</b>.<b>vn</b>. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông&nbsp;...,http://thanhtra.moet.gov.vn/,http://thanhtra.<b>moet.gov.vn</b>/,"[{'viewport': 'initial-scale=1.0, width=device-width'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNK4cDrragHx_hzAdaJZLo7Z7JekUwuyheGa7pqboLsV2y6-hF6pQJzm8&s', 'width': '286', 'height': '176'}]",[{'src': 'http://thanhtra.moet.gov.vn/o/3cmsnew-portlet/ViewImage?imagename=Bieu%20tuong%20Thanh%20tra_1714720193355.jpg'}]
2,customsearch#result,Văn bản dự thảo,Văn bản dự thảo,https://moet.gov.vn/van-ban/vbdt/Pages/gop-y.aspx?ItemID=1644,moet.gov.vn,Điện thoại: 024.38695144; Fax: 024.38694085;. Email: bogddt@moet.gov.vn. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông tin cấp. EMC Đã kết nối EMC Trực thuộc ...,Điện thoại: 024.38695144; Fax: 024.38694085;. Email: bogddt@<b>moet</b>.<b>gov</b>.<b>vn</b>. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông tin cấp. EMC Đã kết nối EMC Trực thuộc&nbsp;...,https://moet.gov.vn/van-ban/vbdt/Pages/gop-y.aspx?ItemID=1644,https://<b>moet.gov.vn</b>/van-ban/vbdt/Pages/gop-y.aspx?ItemID=1644,"[{'copyright': 'Bộ giáo dục và đào tạo', 'author': 'Bộ giáo dục và đào tạo'}]",,
3,customsearch#result,Tuyển dụng,<b>Tuyển dụng</b>,https://tccb.hcmuaf.edu.vn/,tccb.hcmuaf.edu.vn,Tuyển dụng 2024. Công bố và trao quyết định tuyển dụng viên chức năm 2024. Xem tiếp... Trang liên kết. Bộ Giáo dục và Đào tạo www.moet.gov.vn · www.,<b>Tuyển dụng 2024</b>. Công bố và trao quyết định <b>tuyển dụng</b> viên chức năm <b>2024</b>. Xem tiếp... Trang liên kết. Bộ Giáo dục và Đào tạo www.<b>moet</b>.<b>gov</b>.<b>vn</b> &middot; www.,https://tccb.hcmuaf.edu.vn/,https://tccb.hcmuaf.edu.vn/,"[{'og:image': 'https://hcmuaf.edu.vn/images/logo.gif', 'viewport': 'initial-scale = 1.0, maximum-scale = 1.0, user-scalable = no, width = device-width', 'og:title': 'PHÒNG TỔ CHỨC CÁN BỘ'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTeQujg7SQdETiAxoFAl4r0GXHnQj4NDC2KN6sXnf4SR_6to0IrfON_&s', 'width': '100', 'height': '100'}]",[{'src': 'https://hcmuaf.edu.vn/images/logo.gif'}]
4,customsearch#result,Văn bản quy phạm pháp luật,Văn bản quy phạm pháp luật,https://moet.gov.vn/van-ban/vanban/Pages/chi-tiet-van-ban.aspx?ItemID=1217,moet.gov.vn,"Mar 1, 2010 ... ... tuyển sinh của Bộ. 5. Kết quả đánh giá được công bố công khai hàng năm trên website của Bộ Giáo dục và Đào tạo http://www.moet.gov.vn. Kết ...","Mar 1, 2010 <b>...</b> ... <b>tuyển</b> sinh của Bộ. 5. Kết quả đánh giá được công bố công khai hàng năm trên <b>website</b> của Bộ Giáo dục và Đào tạo http://www.<b>moet</b>.<b>gov</b>.<b>vn</b>. Kết&nbsp;...",https://moet.gov.vn/van-ban/vanban/Pages/chi-tiet-van-ban.aspx?ItemID...,https://<b>moet.gov.vn</b>/van-ban/vanban/Pages/chi-tiet-van-ban.aspx?ItemID...,"[{'copyright': 'Bộ giáo dục và đào tạo', 'author': 'Bộ giáo dục và đào tạo'}]",,
5,customsearch#result,Hệ thống CSDL về giáo dục đại học,Hệ thống CSDL về giáo dục đại học,https://hemis.moet.gov.vn/,hemis.moet.gov.vn,"... tuyển sinh năm 2024 trình độ TS, ThS, ĐH, trình độ CĐ ngành GDMN ... Đường dây nóng hướng dẫn và hỗ trợ kỹ thuật. (024) 66.748.746 Email: csdldh@moet.edu.vn.","... <b>tuyển</b> sinh năm <b>2024</b> trình độ TS, ThS, ĐH, trình độ CĐ ngành GDMN ... Đường dây nóng hướng dẫn và hỗ trợ kỹ thuật. (024) 66.748.746 Email: csdldh@<b>moet</b>.edu.<b>vn</b>.",https://hemis.moet.gov.vn/,https://hemis.<b>moet.gov.vn</b>/,"[{'viewport': 'width=device-width, initial-scale=1'}]",,
6,customsearch#result,Bộ GDĐT công bố lịch thi tốt nghiệp THPT năm 2024,Bộ GDĐT công bố lịch thi tốt nghiệp THPT năm <b>2024</b>,https://moet.gov.vn/tintuc/Pages/tin-tong-hop.aspx?ItemID=9227,moet.gov.vn,"Mar 22, 2024 ... Bộ GDĐT thông báo tuyển dụng công chức năm 2024 (24/07/2024) ... Email: bogddt@moet.gov.vn. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông ...","Mar 22, 2024 <b>...</b> Bộ GDĐT thông báo <b>tuyển dụng</b> công chức năm <b>2024</b> (24/07/<b>2024</b>) ... Email: bogddt@<b>moet</b>.<b>gov</b>.<b>vn</b>. Giấy phép số 184/GP-BC do Bộ Văn hóa Thông&nbsp;...",https://moet.gov.vn/tintuc/Pages/tin-tong-hop.aspx?ItemID=9227,https://<b>moet.gov.vn</b>/tintuc/Pages/tin-tong-hop.aspx?ItemID=9227,"[{'og:image': 'https://moet.gov.vn/content/tintuc/PublishingImages/AnhTinBai/hoc-sinh.jpg', 'twitter:title': 'Bộ GDĐT công bố lịch thi tốt nghiệp THPT năm 2024', 'copyright': 'Bộ giáo dục và đào tạo', 'og:type': 'website', 'twitter:url': 'https://moet.gov.vn/tintuc/Pages/tin-tong-hop.aspx?ItemID=9227', 'twitter:description': 'Bộ Giáo dục và Đào tạo ban hành văn bản số 1277/BGDĐT-QLCL ngày 22/3/2024 về việc hướng dẫn tổ chức Kỳ thi tốt nghiệp trung học phổ thông năm 2024.', 'author': 'Bộ giáo dục và đào tạo', 'og:title': 'Bộ GDĐT công bố lịch thi tốt nghiệp THPT năm 2024', 'og:url': 'https://moet.gov.vn/tintuc/Pages/tin-tong-hop.aspx?ItemID=9227', 'og:description': 'Bộ Giáo dục và Đào tạo ban hành văn bản số 1277/BGDĐT-QLCL ngày 22/3/2024 về việc hướng dẫn tổ chức Kỳ thi tốt nghiệp trung học phổ thông năm 2024.', 'twitter:image': 'https://moet.gov.vn/content/tintuc/PublishingImages/AnhTinBai/hoc-sinh.jpg'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS65ap5wGfDKQ8H0LMs0TXPa5DB18l45lyj4wsOK5bwXJspbCc1FZsP3vZQ&s', 'width': '276', 'height': '182'}]",[{'src': 'https://moet.gov.vn/content/tintuc/PublishingImages/AnhTinBai/hoc-sinh.jpg'}]
7,customsearch#result,Báo cáo kết quả thực hiện chỉ tiêu năm 2023 và xác định chỉ tiêu ...,Báo cáo kết quả thực hiện chỉ tiêu năm 2023 và xác định chỉ tiêu ...,"https://tuyensinh.moet.gov.vn/ts/tin-tuc/bao-cao-ket-qua-thuc-hien-chi-tieu-nam-2023-va-xac-dinh-chi-tieu-tuyen-sinh-nam-2024-trinh-do-ts,-th--a4ebeadf-bb61-49df-960e-6d6153c8d99e",tuyensinh.moet.gov.vn,"Thời gian hoàn thành báo cáo trước ngày 20/5/2024. Để đăng nhập vào Hệ thống cổng thông tin tuyển sinh địa chỉ https://tuyensinh.moet.gov.vn, cơ sở đào tạo sử ...","Thời gian hoàn thành báo cáo trước ngày 20/5/<b>2024</b>. Để đăng nhập vào Hệ thống cổng thông tin <b>tuyển</b> sinh địa chỉ https://tuyensinh.<b>moet</b>.<b>gov</b>.<b>vn</b>, cơ sở đào tạo sử&nbsp;...",https://tuyensinh.moet.gov.vn/.../bao-cao-ket-qua-thuc-hien-chi-tieu-nam-2...,https://tuyensinh.<b>moet.gov.vn</b>/.../bao-cao-ket-qua-thuc-hien-chi-tieu-nam-2...,"[{'viewport': 'width=device-width, initial-scale=1.0', 'news_keywords': 'cong thong tin tuyen sinh, cong tuyen sinh, tuyen sinh giao duc dai hoc'}]",,
8,customsearch#result,Cục Quản Lý Chất Lượng,Cục Quản Lý Chất Lượng,https://vqa.moet.gov.vn/,vqa.moet.gov.vn,"Ngày 27,28/7/2024, nhân kỷ niệm 77 năm ngày Thương binh liệt sỹ và 70 năm chiến thắng Điện Biên Phủ, 95 năm ngày thành lập Công đoàn Việt Nam, Đảng ủy và Công ...","Ngày 27,28/7/<b>2024</b>, nhân kỷ niệm 77 năm ngày Thương binh liệt sỹ và 70 năm chiến thắng Điện Biên Phủ, 95 năm ngày thành lập Công đoàn <b>Việt Nam</b>, Đảng ủy và Công&nbsp;...",https://vqa.moet.gov.vn/,https://vqa.<b>moet.gov.vn</b>/,"[{'copyright': 'Cục Quản Lý Chất Lượng [dungpt@vinades.vn]', 'og:type': 'website', 'og:site_name': 'Cục Quản Lý Chất Lượng', 'news_keywords': 'cục quản lý chất lượng', 'viewport': 'width=device-width, initial-scale=1', 'author': 'Cục Quản Lý Chất Lượng', 'og:title': 'Cục Quản Lý Chất Lượng', 'og:url': 'https://vqa.moet.gov.vn/vi/', 'og:description': 'Cục Quản Lý Chất Lượng'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF42dP1KRDSoLGo_Kz500GHBMsb1yRxALyLeR3ibTizbzpmrg76dahoxE&s', 'width': '250', 'height': '188'}]",[{'src': 'https://vqa.moet.gov.vn/assets/news/2024_07/7f1ed47b-6385-4b29-aec9-d7e53efc0d57.jpg'}]
9,customsearch#result,Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo,Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo,https://tapchigiaoduc.edu.vn/,tapchigiaoduc.edu.vn,THÔNG BÁO | Về việc xét tuyển dụng hợp đồng lao động năm 2024 (đợt 2). 15:12 ... Email: tapchigiaoduc@moet.gov.vn. Website: https://tapchigiaoduc.edu.vn ...,THÔNG BÁO | Về việc xét <b>tuyển dụng</b> hợp đồng lao động năm <b>2024</b> (đợt 2). 15:12 ... Email: tapchigiaoduc@<b>moet</b>.<b>gov</b>.<b>vn</b>. <b>Website</b>: https://tapchigiaoduc.edu.vn&nbsp;...,https://tapchigiaoduc.edu.vn/,https://tapchigiaoduc.edu.vn/,"[{'og:image': 'https://tapchigiaoduc.edu.vn/public/assets/tennews//images/default-image.jpg?1.0?1', 'og:image:alt': 'Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo', 'og:type': 'website', 'fb:app_id': '394121785362360', 'og:site_name': 'Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo', 'viewport': 'width=device-width, initial-scale=1', 'news_keywords': 'tạp chí giáo dục, tạp chí, giáo dục,  nghiên cứu giáo dục, quản lí giáo dục, khoa học giáo dục, lí luận giáo dục, phương pháp giáo dục, thực tiễn giáo dục, hội thảo khoa học, hội thảo quốc gia, hội thảo quốc tế, education science', 'og:title': 'Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo', 'og:locale': 'vi_VN', 'og:url': 'https://tapchigiaoduc.edu.vn/', 'og:description': 'Tạp chí Giáo dục - Bộ Giáo dục và Đào tạo là cơ quan có nhiệm vụ tuyên truyền đường lối, chủ trương, chính sách của Đảng và Nhà nước về giáo dục; công bố kết quả nghiên cứu giáo dục, phản ánh những thành tựu lí luận và thực tiễn giáo dục Việt Nam.'}]","[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRstxghJQh5YWZpIzBJ5eWn3TH2huqkO1RQ3M_Pfz2DO0xMBADX_kXJkU&s', 'width': '310', 'height': '163'}]",[{'src': 'https://tapchigiaoduc.edu.vn/public/assets/tennews//images/default-image.jpg?1.0?1'}]
